Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1751270499.878317,284350,7,1
1,NewOrder,1751270499.878317,4117636,8,1
2,Payment,1751270499.878317,167040,6,1
1,NewOrder,1751270499.878321,242822,1,1
1,NewOrder,1751270499.878368,4117452,4,1
1,NewOrder,1751270499.879040,4116954,5,1
1,NewOrder,1751270500.044601,4033145,3,1
1,NewOrder,1751270500.045036,4245906,2,1
1,NewOrder,1751270500.045420,4245223,6,1
1,NewOrder,1751270500.121173,4169518,1,1
1,NewOrder,1751270500.162705,4127926,7,1
1,NewOrder,1751270502.793336,1428495,9,1
2,Payment,1751270503.995844,217939,4,1
2,Payment,1751270503.995976,217837,8,1
2,Payment,1751270503.996018,225236,5,1
1,NewOrder,1751270504.077779,306303,3,1
2,Payment,1751270504.213810,1451,4,1
1,NewOrder,1751270504.213826,247321,8,1
1,NewOrder,1751270504.215285,417114,4,1
2,Payment,1751270504.221280,178699,5,1
1,NewOrder,1751270504.221848,410281,9,1
1,NewOrder,1751270504.290658,341538,7,1
1,NewOrder,1751270504.290662,341532,6,1
4,Delivery,1751270504.290717,10931806,1,1
2,Payment,1751270504.290965,94515,2,1
1,NewOrder,1751270504.384116,364680,3,1
2,Payment,1751270504.385504,1622,2,1
1,NewOrder,1751270504.387148,329023,2,1
2,Payment,1751270504.400048,243695,5,1
1,NewOrder,1751270504.461177,331056,8,1
2,Payment,1751270504.632156,1815,9,1
1,NewOrder,1751270504.632212,238162,6,1
2,Payment,1751270504.632214,1954,7,1
2,Payment,1751270504.632414,1784,4,1
1,NewOrder,1751270504.633991,236504,9,1
1,NewOrder,1751270504.634189,431135,7,1
1,NewOrder,1751270504.634223,236140,4,1
2,Payment,1751270504.643785,157153,5,1
2,Payment,1751270504.716202,77256,2,1
1,NewOrder,1751270504.748833,393531,3,1
2,Payment,1751270504.792260,1516,8,1
2,Payment,1751270504.793485,1129,2,1
1,NewOrder,1751270504.793799,348545,8,1
1,NewOrder,1751270504.794642,373279,2,1
3,OrderStatus,1751270504.800987,2849819,5,1
2,Payment,1751270504.870396,213293,4,1
1,NewOrder,1751270504.870397,3832259,6,1
2,Payment,1751270504.870513,196108,9,1
1,NewOrder,1751270505.065362,3650843,7,1
2,Payment,1751270505.066645,1333,9,1
2,Payment,1751270505.068010,1110,9,1
2,Payment,1751270505.069147,1127,9,1
1,NewOrder,1751270505.070297,3709004,9,1
1,NewOrder,1751270505.083736,3883913,4,1
1,NewOrder,1751270505.142378,3825274,8,1
1,NewOrder,1751270505.142384,3825238,3,1
1,NewOrder,1751270505.167965,3799651,2,1
1,NewOrder,1751270507.650844,1316801,5,1
2,Payment,1751270508.702686,4755,6,1
2,Payment,1751270508.702817,5682,0,1
1,NewOrder,1751270508.707465,373809,6,1
1,NewOrder,1751270508.708526,345280,0,1
1,NewOrder,1751270508.716244,3792177,7,1
2,Payment,1751270508.779331,197085,9,1
3,OrderStatus,1751270508.967648,3987570,2,1
2,Payment,1751270508.967671,1188,8,1
5,StockLevel,1751270508.967671,3669132,4,1
2,Payment,1751270508.967671,1469,5,1
2,Payment,1751270508.967681,1261,3,1
3,OrderStatus,1751270508.968886,3333519,8,1
2,Payment,1751270508.968962,862,3,1
1,NewOrder,1751270508.969155,3616023,5,1
2,Payment,1751270508.969846,921,3,1
1,NewOrder,1751270508.970787,3614289,3,1
5,StockLevel,1751270508.976453,3287963,9,1
1,NewOrder,1751270509.053835,4120656,0,1
1,NewOrder,1751270509.081316,4093107,6,1
3,OrderStatus,1751270512.264457,3258496,9,1
2,Payment,1751270512.302441,214931,8,1
1,NewOrder,1751270512.508448,775528,7,1
1,NewOrder,1751270512.517422,859511,8,1
1,NewOrder,1751270512.585107,791847,3,1
1,NewOrder,1751270512.585204,791712,5,1
1,NewOrder,1751270512.636842,740071,4,1
2,Payment,1751270512.955255,221179,2,1
1,NewOrder,1751270513.174453,279562,6,1
1,NewOrder,1751270513.174521,279511,0,1
2,Payment,1751270513.176467,217494,2,1
2,Payment,1751270513.284017,93896,7,1
2,Payment,1751270513.376952,1432,5,1
2,Payment,1751270513.376954,1558,8,1
1,NewOrder,1751270513.376967,2435413,4,1
2,Payment,1751270513.376973,1715,3,1
1,NewOrder,1751270513.377933,2434444,7,1
3,OrderStatus,1751270513.378407,3045382,5,1
1,NewOrder,1751270513.378537,2433854,8,1
3,OrderStatus,1751270513.378703,2951837,3,1
1,NewOrder,1751270513.394014,2621391,2,1
1,NewOrder,1751270513.454054,2561311,6,1
1,NewOrder,1751270513.454084,2561319,0,1
1,NewOrder,1751270515.222561,792792,1,1
2,Payment,1751270515.523001,214221,9,1
1,NewOrder,1751270515.737263,595304,9,1
2,Payment,1751270515.812411,211753,7,1
1,NewOrder,1751270515.812411,520309,4,1
2,Payment,1751270515.812411,203960,8,1
2,Payment,1751270516.015390,1807,6,1
2,Payment,1751270516.015391,1785,1,1
1,NewOrder,1751270516.015426,393586,0,1
2,Payment,1751270516.015431,1856,2,1
2,Payment,1751270516.016394,1002,8,1
5,StockLevel,1751270516.017198,2954833,1,1
1,NewOrder,1751270516.017216,391765,6,1
1,NewOrder,1751270516.017304,391748,2,1
2,Payment,1751270516.017416,1108,8,1
2,Payment,1751270516.018552,856,8,1
1,NewOrder,1751270516.019438,389634,8,1
2,Payment,1751270516.024242,318167,7,1
1,NewOrder,1751270516.330591,338830,3,1
1,NewOrder,1751270516.332595,345077,9,1
2,Payment,1751270516.332746,1082,4,1
2,Payment,1751270516.333844,661,4,1
1,NewOrder,1751270516.334518,334911,4,1
1,NewOrder,1751270516.342460,428785,7,1
1,NewOrder,1751270516.409013,362227,6,1
1,NewOrder,1751270516.409042,362191,0,1
2,Payment,1751270516.409075,183425,2,1
2,Payment,1751270516.409097,183080,8,1
2,Payment,1751270516.423834,168678,5,1
2,Payment,1751270516.592204,199106,8,1
2,Payment,1751270516.592524,179518,2,1
1,NewOrder,1751270516.592534,2411189,5,1
2,Payment,1751270516.669460,102569,3,1
1,NewOrder,1751270516.669460,2334284,4,1
5,StockLevel,1751270516.677708,4084436,9,1
1,NewOrder,1751270516.771269,2311309,6,1
1,NewOrder,1751270516.771269,2311445,0,1
1,NewOrder,1751270516.771276,2065496,7,1
1,NewOrder,1751270516.772049,2310529,3,1
1,NewOrder,1751270516.772057,2349286,2,1
1,NewOrder,1751270516.791361,2401976,8,1
2,Payment,1751270518.836809,175567,7,1
1,NewOrder,1751270518.972074,298084,1,1
3,OrderStatus,1751270519.003751,2698075,5,1
3,OrderStatus,1751270519.003764,3421585,4,1
2,Payment,1751270519.012424,191238,7,1
2,Payment,1751270519.082612,111745,3,1
5,StockLevel,1751270519.082612,2861390,6,1
1,NewOrder,1751270519.082737,336517,0,1
2,Payment,1751270519.121393,72956,2,1
1,NewOrder,1751270519.193374,302913,8,1
1,NewOrder,1751270519.194377,2688691,2,1
2,Payment,1751270519.194380,1107,3,1
2,Payment,1751270519.195509,1030,3,1
1,NewOrder,1751270519.196561,299723,3,1
2,Payment,1751270519.203705,223516,7,1
3,OrderStatus,1751270519.270201,3158226,1,1
2,Payment,1751270519.419289,2204,0,1
1,NewOrder,1751270519.421522,2540419,0,1
3,OrderStatus,1751270519.427273,3210997,7,1
1,NewOrder,1751270519.496321,2610206,3,1
1,NewOrder,1751270519.496321,2625103,8,1
4,Delivery,1751270520.762196,9527787,9,1
2,Payment,1751270521.701868,182045,5,1
2,Payment,1751270521.883102,223386,2,1
2,Payment,1751270521.883941,223490,5,1
1,NewOrder,1751270521.944042,332185,6,1
2,Payment,1751270521.961980,145589,0,1
1,NewOrder,1751270522.106528,744379,2,1
2,Payment,1751270522.106550,178647,3,1
1,NewOrder,1751270522.107450,743458,5,1
1,NewOrder,1751270522.107586,743305,0,1
1,NewOrder,1751270522.121468,729422,8,1
1,NewOrder,1751270522.276268,650745,6,1
1,NewOrder,1751270522.285263,827000,3,1
1,NewOrder,1751270522.425412,686825,4,1
1,NewOrder,1751270522.428462,683751,1,1
2,Payment,1751270522.638313,221313,7,1
1,NewOrder,1751270522.850926,364174,0,1
2,Payment,1751270522.850926,1083,2,1
1,NewOrder,1751270522.850926,336773,5,1
2,Payment,1751270522.850926,1323,8,1
1,NewOrder,1751270522.852028,335696,2,1
2,Payment,1751270522.852269,1293,8,1
1,NewOrder,1751270522.853589,334134,8,1
5,StockLevel,1751270522.859677,3431298,7,1
2,Payment,1751270522.927044,186138,6,1
1,NewOrder,1751270523.112246,248617,1,1
2,Payment,1751270523.112263,176516,4,1
5,StockLevel,1751270523.112289,3115204,3,1
1,NewOrder,1751270523.113209,409131,6,1
4,Delivery,1751270523.187734,7132628,5,1
2,Payment,1751270523.187747,101295,8,1
1,NewOrder,1751270523.187756,366110,2,1
1,NewOrder,1751270523.215177,361043,0,1
3,OrderStatus,1751270523.288832,3116283,4,1
2,Payment,1751270523.289066,190101,8,1
1,NewOrder,1751270523.360902,322849,1,1
2,Payment,1751270523.479203,224018,8,1
1,NewOrder,1751270523.522378,2859055,6,1
1,NewOrder,1751270523.553925,2827291,2,1
1,NewOrder,1751270523.576261,2805006,0,1
2,Payment,1751270523.683789,1849,1,1
1,NewOrder,1751270523.685667,2777093,1,1
1,NewOrder,1751270523.703269,2900396,8,1
2,Payment,1751270526.227541,160661,3,1
1,NewOrder,1751270526.291013,333576,7,1
2,Payment,1751270526.381244,1140,2,1
2,Payment,1751270526.381285,1664,0,1
2,Payment,1751270526.381448,1345,6,1
2,Payment,1751270526.382405,1352,2,1
2,Payment,1751270526.382813,1107,6,1
2,Payment,1751270526.382968,1592,0,1
1,NewOrder,1751270526.383782,297249,2,1
1,NewOrder,1751270526.383942,297124,6,1
2,Payment,1751270526.384582,1345,0,1
2,Payment,1751270526.385947,1163,0,1
1,NewOrder,1751270526.387128,293982,0,1
2,Payment,1751270526.388235,216390,3,1
2,Payment,1751270526.405155,199618,4,1
2,Payment,1751270526.462811,142010,1,1
2,Payment,1751270526.603697,158733,8,1
2,Payment,1751270526.604653,169990,3,1
1,NewOrder,1751270526.604801,3622251,4,1
1,NewOrder,1751270526.604837,3621464,1,1
1,NewOrder,1751270526.624631,3601493,7,1
1,NewOrder,1751270526.681066,3545155,2,1
2,Payment,1751270526.681093,82180,6,1
1,NewOrder,1751270526.681117,3545032,0,1
2,Payment,1751270526.762481,1290,8,1
2,Payment,1751270526.763295,740,6,1
4,Delivery,1751270526.763790,8678802,8,1
1,NewOrder,1751270526.764049,2196021,6,1
1,NewOrder,1751270526.774675,3629051,3,1
1,NewOrder,1751270528.960105,1469985,6,1
1,NewOrder,1751270530.226151,256837,7,1
1,NewOrder,1751270530.226184,256803,0,1
2,Payment,1751270530.226236,178439,2,1
1,NewOrder,1751270530.226313,256674,1,1
2,Payment,1751270530.227098,177485,4,1
2,Payment,1751270530.290021,114838,9,1
1,NewOrder,1751270530.320404,298609,5,1
1,NewOrder,1751270530.403753,316896,3,1
1,NewOrder,1751270530.404640,420854,4,1
1,NewOrder,1751270530.404704,426529,2,1
2,Payment,1751270530.404881,221907,9,1
1,NewOrder,1751270530.430193,395283,6,1
2,Payment,1751270530.483036,136943,1,1
2,Payment,1751270530.483038,136903,0,1
1,NewOrder,1751270530.483045,342440,7,1
4,Delivery,1751270530.619040,11484253,5,1
1,NewOrder,1751270530.619968,282931,0,1
1,NewOrder,1751270530.619995,282910,1,1
2,Payment,1751270530.626839,212489,9,1
1,NewOrder,1751270530.720708,348865,3,1
2,Payment,1751270530.825511,1071,6,1
