Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1737106269.123062,81776,1,1
2,Payment,1737106269.123064,53635,5,1
1,NewOrder,1737106269.123134,111546,7,1
2,Payment,1737106269.123154,48134,8,1
2,Payment,1737106269.123229,49460,0,1
1,NewOrder,1737106269.123235,110799,9,1
2,Payment,1737106269.123246,87199,4,1
1,NewOrder,1737106269.123267,111683,6,1
2,Payment,1737106269.123341,47948,3,1
2,Payment,1737106269.123354,50187,2,1
2,Payment,1737106269.171710,16517,3,1
2,Payment,1737106269.171718,19119,8,1
2,Payment,1737106269.172788,15413,0,1
1,NewOrder,1737106269.173621,71955,2,1
1,NewOrder,1737106269.176810,71974,5,1
1,NewOrder,1737106269.188277,60260,0,1
3,OrderStatus,1737106269.188300,12870,3,1
3,OrderStatus,1737106269.190890,10611,8,1
1,NewOrder,1737106269.201255,54065,3,1
5,StockLevel,1737106269.201596,29260,8,1
1,NewOrder,1737106269.204948,44261,1,1
1,NewOrder,1737106269.210538,41701,4,1
1,NewOrder,1737106269.230907,22397,8,1
2,Payment,1737106269.234108,9380,9,1
2,Payment,1737106269.234748,10046,7,1
2,Payment,1737106269.235009,11001,6,1
2,Payment,1737106269.243525,6785,9,1
1,NewOrder,1737106269.244831,9370,7,1
1,NewOrder,1737106269.245612,15416,2,1
4,Delivery,1737106269.246052,29315,6,1
1,NewOrder,1737106269.248567,15480,0,1
2,Payment,1737106269.248813,4485,5,1
1,NewOrder,1737106269.249231,10717,1,1
2,Payment,1737106269.250338,5701,9,1
2,Payment,1737106269.252269,10109,4,1
5,StockLevel,1737106269.253324,7070,5,1
1,NewOrder,1737106269.253329,11957,8,1
1,NewOrder,1737106269.254235,10956,7,1
3,OrderStatus,1737106269.255345,2633,3,1
1,NewOrder,1737106269.256062,11751,9,1
1,NewOrder,1737106269.258001,8243,3,1
2,Payment,1737106269.259973,4860,1,1
2,Payment,1737106269.260414,3867,5,1
1,NewOrder,1737106269.261048,6092,2,1
1,NewOrder,1737106269.262400,6612,4,1
2,Payment,1737106269.264077,4865,0,1
2,Payment,1737106269.264299,2860,5,1
1,NewOrder,1737106269.264854,6690,1,1
2,Payment,1737106269.265214,2685,7,1
1,NewOrder,1737106269.265304,5467,8,1
1,NewOrder,1737106269.266270,7357,3,1
1,NewOrder,1737106269.267158,4933,2,1
1,NewOrder,1737106269.267182,6880,5,1
2,Payment,1737106269.267829,2741,9,1
1,NewOrder,1737106269.267917,7005,7,1
2,Payment,1737106269.268962,2467,0,1
3,OrderStatus,1737106269.269029,2215,4,1
1,NewOrder,1737106269.270590,7732,9,1
1,NewOrder,1737106269.270796,5181,8,1
2,Payment,1737106269.271259,2923,4,1
2,Payment,1737106269.271474,2858,0,1
1,NewOrder,1737106269.271560,5515,1,1
2,Payment,1737106269.272107,2017,2,1
1,NewOrder,1737106269.273651,5354,3,1
2,Payment,1737106269.274077,2074,5,1
2,Payment,1737106269.274139,2593,2,1
1,NewOrder,1737106269.274212,6175,4,1
1,NewOrder,1737106269.274353,8540,0,1
1,NewOrder,1737106269.274947,5174,7,1
2,Payment,1737106269.275383,2363,6,1
1,NewOrder,1737106269.275994,7293,8,1
2,Payment,1737106269.276166,1897,5,1
4,Delivery,1737106269.276757,20602,2,1
1,NewOrder,1737106269.277091,6624,1,1
3,OrderStatus,1737106269.277771,1214,6,1
2,Payment,1737106269.278077,1961,5,1
1,NewOrder,1737106269.278338,4550,9,1
1,NewOrder,1737106269.279003,7535,6,1
1,NewOrder,1737106269.279019,4383,3,1
1,NewOrder,1737106269.280063,7277,5,1
2,Payment,1737106269.280137,2738,7,1
4,Delivery,1737106269.280402,19343,4,1
1,NewOrder,1737106269.282907,3688,7,1
2,Payment,1737106269.282910,2405,0,1
3,OrderStatus,1737106269.282914,1412,9,1
3,OrderStatus,1737106269.283309,2438,8,1
2,Payment,1737106269.283418,1914,3,1
1,NewOrder,1737106269.283736,7187,1,1
1,NewOrder,1737106269.284345,5807,9,1
2,Payment,1737106269.285334,1747,0,1
4,Delivery,1737106269.285343,18092,3,1
1,NewOrder,1737106269.285772,5386,8,1
2,Payment,1737106269.286558,2620,6,1
