Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1744650653.296703,644628,4,1
1,NewOrder,1744650653.300271,869955,9,1
2,Payment,1744650653.649453,291284,2,1
5,StockLevel,1744650653.940857,25457698,2,1
2,Payment,1744650653.941323,500703,0,1
2,Payment,1744650653.941329,228459,5,1
1,NewOrder,1744650653.941334,776370,1,1
1,NewOrder,1744650653.941348,776379,4,1
2,Payment,1744650653.941350,776367,7,1
1,NewOrder,1744650653.941368,776339,3,1
1,NewOrder,1744650653.941404,776302,8,1
1,NewOrder,1744650653.941424,776316,6,1
2,Payment,1744650654.169845,547497,5,1
2,Payment,1744650654.170262,883600,9,1
2,Payment,1744650654.442063,1042649,0,1
1,NewOrder,1744650654.717377,1173763,5,1
1,NewOrder,1744650654.717730,1173468,8,1
5,StockLevel,1744650654.717730,25513534,1,1
2,Payment,1744650654.717730,766564,3,1
2,Payment,1744650654.717735,1173006,7,1
3,OrderStatus,1744650654.717746,450060,4,1
3,OrderStatus,1744650654.717775,450266,6,1
1,NewOrder,1744650655.053903,1189400,9,1
1,NewOrder,1744650655.167836,1075423,4,1
2,Payment,1744650655.168068,1075203,6,1
2,Payment,1744650655.484345,1187075,3,1
1,NewOrder,1744650655.484755,1187044,0,1
2,Payment,1744650655.890839,352050,7,1
1,NewOrder,1744650655.891160,1142378,5,1
1,NewOrder,1744650655.891224,1142307,8,1
2,Payment,1744650656.243005,1171328,7,1
2,Payment,1744650656.243284,1171063,4,1
2,Payment,1744650656.243292,1171058,6,1
2,Payment,1744650656.243325,789829,9,1
1,NewOrder,1744650656.671483,1102253,3,1
2,Payment,1744650656.671820,1101190,0,1
1,NewOrder,1744650657.033202,1193399,9,1
2,Payment,1744650657.033555,1193004,8,1
2,Payment,1744650657.033556,380377,5,1
1,NewOrder,1744650657.413997,1340363,5,1
2,Payment,1744650657.414369,1339584,7,1
1,NewOrder,1744650657.414369,1340070,6,1
2,Payment,1744650657.414370,811716,4,1
1,NewOrder,1744650657.773067,1306166,0,1
2,Payment,1744650657.773767,1305442,3,1
1,NewOrder,1744650658.226137,1204289,4,1
1,NewOrder,1744650658.226588,1204273,8,1
1,NewOrder,1744650658.226627,1203762,9,1
2,Payment,1744650658.753996,324664,7,1
1,NewOrder,1744650658.754390,4440466,5,1
2,Payment,1744650658.754465,674736,6,1
3,OrderStatus,1744650659.078714,470032,7,1
1,NewOrder,1744650659.079252,4832173,3,1
1,NewOrder,1744650659.079266,4832161,0,1
1,NewOrder,1744650659.429258,5067181,6,1
1,NewOrder,1744650659.430431,5065970,9,1
1,NewOrder,1744650659.430452,5065928,4,1
1,NewOrder,1744650659.430881,5065518,8,1
1,NewOrder,1744650659.548782,3645103,7,1
1,NewOrder,1744650663.193955,1751132,7,1
3,OrderStatus,1744650663.194885,439043,5,1
2,Payment,1744650663.633967,276965,5,1
2,Payment,1744650663.910987,585042,5,1
1,NewOrder,1744650663.911464,1552198,3,1
1,NewOrder,1744650663.911465,1552288,0,1
5,StockLevel,1744650664.496078,25902724,5,1
2,Payment,1744650664.496428,448011,8,1
1,NewOrder,1744650664.496428,1436246,9,1
1,NewOrder,1744650664.496441,1436200,4,1
2,Payment,1744650664.496519,966675,6,1
4,Delivery,1744650664.944496,5149410,8,1
1,NewOrder,1744650664.945120,1629890,7,1
1,NewOrder,1744650665.463265,1756852,6,1
2,Payment,1744650665.463700,1111027,3,1
2,Payment,1744650665.463777,468350,0,1
1,NewOrder,1744650665.932186,1796366,0,1
1,NewOrder,1744650665.932674,1795832,4,1
1,NewOrder,1744650665.932699,1795821,9,1
2,Payment,1744650666.574782,644785,3,1
1,NewOrder,1744650666.575049,1739437,7,1
2,Payment,1744650667.219637,508501,3,1
3,OrderStatus,1744650667.220152,720615,6,1
1,NewOrder,1744650667.728210,1304996,3,1
2,Payment,1744650667.728532,585493,4,1
1,NewOrder,1744650667.728542,1304665,9,1
1,NewOrder,1744650667.728573,1304626,0,1
2,Payment,1744650667.940811,734674,6,1
2,Payment,1744650668.314074,718815,4,1
