Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1751348072.064069,11266076,6,1
1,NewOrder,1751348072.064075,11266008,1,1
1,NewOrder,1751348072.064141,11265510,4,1
5,StockLevel,1751348072.125294,6030203,8,1
1,NewOrder,1751348078.138899,5191191,7,1
1,NewOrder,1751348078.138900,5191276,5,1
2,Payment,1751348078.155594,161705,8,1
4,Delivery,1751348078.317159,14590840,3,1
1,NewOrder,1751348078.317181,5226313,0,1
1,NewOrder,1751348078.317212,5014337,2,1
1,NewOrder,1751348078.317316,5226109,8,1
1,NewOrder,1751348083.329680,290178,4,1
5,StockLevel,1751348083.330103,4810838,1,1
1,NewOrder,1751348083.330107,289698,7,1
2,Payment,1751348083.330167,214237,6,1
1,NewOrder,1751348083.330194,289647,5,1
2,Payment,1751348083.331574,212891,2,1
1,NewOrder,1751348083.543451,298224,8,1
2,Payment,1751348083.543521,221953,0,1
1,NewOrder,1751348083.544424,402475,6,1
2,Payment,1751348083.544487,222314,2,1
1,NewOrder,1751348083.619831,298587,7,1
1,NewOrder,1751348083.619862,298654,5,1
2,Payment,1751348083.619870,146807,4,1
1,NewOrder,1751348083.765536,364244,0,1
2,Payment,1751348083.766703,151700,4,1
1,NewOrder,1751348083.766820,362992,2,1
2,Payment,1751348083.841703,76747,8,1
1,NewOrder,1751348083.918431,423997,4,1
5,StockLevel,1751348083.918446,4850731,7,1
1,NewOrder,1751348083.918466,423918,8,1
2,Payment,1751348083.918539,212196,5,1
2,Payment,1751348083.946941,396453,6,1
1,NewOrder,1751348084.129827,289774,0,1
1,NewOrder,1751348084.129832,290101,2,1
1,NewOrder,1751348084.130750,383116,5,1
2,Payment,1751348084.342409,1143,8,1
2,Payment,1751348084.342454,181700,4,1
2,Payment,1751348084.343414,171388,6,1
2,Payment,1751348084.343568,171428,8,1
2,Payment,1751348084.419632,95097,0,1
1,NewOrder,1751348084.419955,3926030,2,1
5,StockLevel,1751348084.513900,37223507,5,1
2,Payment,1751348084.514744,1154,0,1
1,NewOrder,1751348084.514823,3931037,6,1
2,Payment,1751348084.515019,1216,8,1
1,NewOrder,1751348084.515915,3907887,0,1
2,Payment,1751348084.516251,1397,8,1
1,NewOrder,1751348084.517675,3906232,8,1
1,NewOrder,1751348084.524192,3986107,4,1
2,Payment,1751348088.140981,205183,1,1
2,Payment,1751348088.346029,165167,2,1
2,Payment,1751348088.346183,165040,1,1
1,NewOrder,1751348088.423847,328385,0,1
1,NewOrder,1751348088.423928,251526,8,1
2,Payment,1751348088.445895,65176,6,1
2,Payment,1751348088.510331,166047,4,1
1,NewOrder,1751348088.511097,357613,6,1
1,NewOrder,1751348088.511225,361900,2,1
5,StockLevel,1751348088.511241,4681862,1,1
4,Delivery,1751348088.675504,12845656,8,1
2,Payment,1751348088.676400,168865,4,1
2,Payment,1751348088.752266,91864,0,1
2,Payment,1751348088.769215,74990,7,1
1,NewOrder,1751348088.844185,339581,0,1
1,NewOrder,1751348088.844228,339538,7,1
1,NewOrder,1751348088.845294,511065,4,1
2,Payment,1751348088.868746,239875,6,1
5,StockLevel,1751348088.873169,4704663,2,1
2,Payment,1751348089.108660,259826,6,1
1,NewOrder,1751348089.183800,4040181,0,1
2,Payment,1751348089.183846,173217,7,1
2,Payment,1751348089.356397,1176,4,1
1,NewOrder,1751348089.357078,3944442,7,1
4,Delivery,1751348089.357593,12163569,4,1
5,StockLevel,1751348089.368519,5052796,6,1
2,Payment,1751348092.908032,316923,3,1
2,Payment,1751348093.148514,76071,9,1
2,Payment,1751348093.193147,31296,1,1
2,Payment,1751348093.224012,1147,0,1
2,Payment,1751348093.224467,223222,1,1
2,Payment,1751348093.224598,224686,9,1
2,Payment,1751348093.224976,223696,3,1
1,NewOrder,1751348093.225179,440675,0,1
1,NewOrder,1751348093.301551,364229,7,1
1,NewOrder,1751348093.447726,476235,1,1
3,OrderStatus,1751348093.448699,4243979,3,1
2,Payment,1751348093.449306,220442,9,1
2,Payment,1751348093.577886,88825,2,1
1,NewOrder,1751348093.665810,333712,7,1
2,Payment,1751348093.665874,1190,0,1
1,NewOrder,1751348093.666744,332783,2,1
4,Delivery,1751348093.667090,16950658,0,1
2,Payment,1751348093.669779,255028,9,1
2,Payment,1751348093.923996,210372,1,1
1,NewOrder,1751348093.924841,7502136,9,1
3,OrderStatus,1751348093.999553,4855054,7,1
1,NewOrder,1751348093.999553,7412525,2,1
1,NewOrder,1751348094.134409,7583186,1,1
1,NewOrder,1751348094.421361,7296153,6,1
1,NewOrder,1751348097.692716,4024783,3,1
1,NewOrder,1751348098.854651,2862863,7,1
2,Payment,1751348101.412114,2172,2,1
2,Payment,1751348101.414315,1954,2,1
2,Payment,1751348101.416304,2136,2,1
2,Payment,1751348101.418466,1598,2,1
2,Payment,1751348101.420095,1883,2,1
1,NewOrder,1751348101.422010,373166,2,1
1,NewOrder,1751348101.427031,2321775,9,1
2,Payment,1751348101.521200,197101,4,1
1,NewOrder,1751348101.521200,2227857,8,1
1,NewOrder,1751348101.717534,2140704,3,1
1,NewOrder,1751348101.717536,1859465,7,1
1,NewOrder,1751348101.717553,2108903,6,1
1,NewOrder,1751348101.717617,2108839,1,1
1,NewOrder,1751348101.718325,2278013,4,1
4,Delivery,1751348101.795207,19112265,2,1
2,Payment,1751348103.577045,173260,7,1
1,NewOrder,1751348103.748843,324029,9,1
1,NewOrder,1751348103.749090,350686,8,1
1,NewOrder,1751348103.750325,6867852,7,1
1,NewOrder,1751348103.826493,6791635,6,1
2,Payment,1751348103.826494,170758,1,1
2,Payment,1751348103.858276,138889,3,1
2,Payment,1751348103.996375,936,4,1
1,NewOrder,1751348103.997196,6653031,3,1
1,NewOrder,1751348103.997274,6869572,1,1
1,NewOrder,1751348103.997336,6869544,4,1
5,StockLevel,1751348104.072906,4932083,9,1
1,NewOrder,1751348104.099828,6767006,8,1
1,NewOrder,1751348109.005036,1861835,9,1
1,NewOrder,1751348110.617782,365307,0,1
2,Payment,1751348110.618196,1733,7,1
1,NewOrder,1751348110.619955,326837,7,1
2,Payment,1751348110.650283,232184,3,1
1,NewOrder,1751348110.866865,310378,8,1
1,NewOrder,1751348110.866871,310359,1,1
2,Payment,1751348110.866903,1143,4,1
2,Payment,1751348110.866916,1107,9,1
2,Payment,1751348110.868053,729,9,1
1,NewOrder,1751348110.868063,309206,4,1
1,NewOrder,1751348110.868798,308445,9,1
2,Payment,1751348110.882511,266209,3,1
2,Payment,1751348110.946831,153500,7,1
1,NewOrder,1751348110.983132,371126,0,1
2,Payment,1751348111.100365,992,7,1
1,NewOrder,1751348111.101383,364789,7,1
1,NewOrder,1751348111.148771,657242,3,1
3,OrderStatus,1751348111.177266,4968297,1,1
2,Payment,1751348111.177268,177783,8,1
4,Delivery,1751348111.177269,18644661,9,1
2,Payment,1751348111.177295,209868,4,1
1,NewOrder,1751348111.354291,564264,0,1
1,NewOrder,1751348111.355077,527219,8,1
5,StockLevel,1751348111.387203,4938880,4,1
2,Payment,1751348111.466216,380273,7,1
1,NewOrder,1751348111.806055,361986,3,1
2,Payment,1751348111.846537,247091,7,1
2,Payment,1751348111.882337,217386,8,1
1,NewOrder,1751348111.918602,4377781,0,1
2,Payment,1751348112.093660,773,7,1
2,Payment,1751348112.094460,623,7,1
2,Payment,1751348112.095105,778,7,1
2,Payment,1751348112.095909,691,7,1
2,Payment,1751348112.096615,536,7,1
3,OrderStatus,1751348112.097165,4945897,7,1
1,NewOrder,1751348112.099750,4439996,8,1
1,NewOrder,1751348112.168082,4371718,3,1
2,Payment,1751348116.145598,151398,1,1
1,NewOrder,1751348116.296415,320416,0,1
1,NewOrder,1751348116.297032,432383,1,1
2,Payment,1751348116.326129,214556,4,1
4,Delivery,1751348116.539782,13762625,8,1
2,Payment,1751348116.539833,190528,3,1
1,NewOrder,1751348116.540731,420887,4,1
2,Payment,1751348116.616870,113426,0,1
4,Delivery,1751348116.729459,14264625,1,1
1,NewOrder,1751348116.730314,4565169,0,1
2,Payment,1751348116.730384,232349,3,1
1,NewOrder,1751348116.961653,4416677,4,1
1,NewOrder,1751348116.962770,4484944,3,1
1,NewOrder,1751348117.043109,4253215,7,1
1,NewOrder,1751348120.907540,628337,2,1
2,Payment,1751348121.295512,153148,0,1
2,Payment,1751348121.296352,151989,7,1
2,Payment,1751348121.378372,69766,4,1
5,StockLevel,1751348121.447748,4567527,3,1
1,NewOrder,1751348121.448156,4852720,4,1
1,NewOrder,1751348121.448370,4855787,7,1
5,StockLevel,1751348121.737443,4381528,5,1
2,Payment,1751348126.015325,210953,3,1
5,StockLevel,1751348126.119041,4296935,5,1
1,NewOrder,1751348126.226336,4250871,3,1
1,NewOrder,1751348126.300917,4176290,4,1
1,NewOrder,1751348126.304188,4172971,7,1
2,Payment,1751348129.821971,158614,9,1
2,Payment,1751348130.302436,184558,8,1
2,Payment,1751348130.416010,62010,5,1
2,Payment,1751348130.477229,893,4,1
2,Payment,1751348130.478036,987,5,1
