Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1744740793.712272,3787,3,1
2,Payment,1744740793.714066,961,5,1
1,NewOrder,1744740793.714291,4057,4,1
1,NewOrder,1744740793.715130,3831,5,1
1,NewOrder,1744740793.716084,2604,3,1
1,NewOrder,1744740793.718382,6210,4,1
2,Payment,1744740793.718708,1634,3,1
4,Delivery,1744740793.718975,9113,5,1
1,NewOrder,1744740793.720364,1908,3,1
2,Payment,1744740793.720550,748,6,1
1,NewOrder,1744740793.721315,3262,6,1
1,NewOrder,1744740793.722289,2359,3,1
1,NewOrder,1744740793.724195,2920,7,1
5,StockLevel,1744740793.724602,124350,6,1
1,NewOrder,1744740793.724607,4816,2,1
3,OrderStatus,1744740793.724610,820,4,1
3,OrderStatus,1744740793.724662,736,3,1
1,NewOrder,1744740793.725411,4968,3,1
2,Payment,1744740793.725444,950,4,1
2,Payment,1744740793.726410,817,4,1
2,Payment,1744740793.727133,994,7,1
1,NewOrder,1744740793.727241,2516,4,1
2,Payment,1744740793.728100,940,5,1
2,Payment,1744740793.728131,774,7,1
1,NewOrder,1744740793.728919,2427,7,1
1,NewOrder,1744740793.729051,4364,5,1
2,Payment,1744740793.729436,1327,2,1
1,NewOrder,1744740793.729771,3751,4,1
2,Payment,1744740793.730394,945,3,1
2,Payment,1744740793.730778,894,2,1
4,Delivery,1744740793.731354,9218,3,1
2,Payment,1744740793.731356,822,7,1
2,Payment,1744740793.731684,773,2,1
1,NewOrder,1744740793.732190,4913,7,1
1,NewOrder,1744740793.732469,2446,2,1
2,Payment,1744740793.733430,954,5,1
2,Payment,1744740793.733542,911,4,1
1,NewOrder,1744740793.734397,4738,5,1
2,Payment,1744740793.734464,927,4,1
1,NewOrder,1744740793.734928,4167,2,1
1,NewOrder,1744740793.735400,2558,4,1
2,Payment,1744740793.737122,1148,7,1
1,NewOrder,1744740793.737974,5277,4,1
2,Payment,1744740793.738286,1109,7,1
1,NewOrder,1744740793.739111,4617,2,1
2,Payment,1744740793.739152,813,5,1
1,NewOrder,1744740793.739406,2538,7,1
2,Payment,1744740793.739978,847,5,1
2,Payment,1744740793.740606,881,3,1
2,Payment,1744740793.740839,728,5,1
2,Payment,1744740793.741502,585,3,1
2,Payment,1744740793.741578,1892,5,1
1,NewOrder,1744740793.741955,4266,7,1
1,NewOrder,1744740793.742097,4220,3,1
4,Delivery,1744740793.743269,10830,4,1
1,NewOrder,1744740793.743480,3796,5,1
2,Payment,1744740793.743737,891,2,1
1,NewOrder,1744740793.744639,5321,2,1
5,StockLevel,1744740793.746239,145767,7,1
1,NewOrder,1744740793.746332,4395,3,1
1,NewOrder,1744740793.747294,2994,5,1
1,NewOrder,1744740793.750061,4450,2,1
2,Payment,1744740793.750310,2044,5,1
2,Payment,1744740793.750742,1540,3,1
2,Payment,1744740793.752303,1267,3,1
2,Payment,1744740793.752370,1508,5,1
1,NewOrder,1744740793.753587,4149,3,1
1,NewOrder,1744740793.753905,4910,5,1
4,Delivery,1744740793.754113,11693,4,1
1,NewOrder,1744740793.754526,3780,2,1
1,NewOrder,1744740793.757767,4947,3,1
2,Payment,1744740793.758324,1145,2,1
1,NewOrder,1744740793.758833,3266,5,1
1,NewOrder,1744740793.759483,4981,2,1
